Postnr;By;Zone;IkkeLandfast;Latitude;Longitude
9460;"Brovst              ";Nordjylland;0;57.09644100000000;9.52243200000000
9480;"Løkken              ";Nordjylland;0;57.37053000000000;9.71754500000000
9490;"Pandrup             ";Nordjylland;0;57.21591200000000;9.67199200000000
9492;"Blokhus             ";Nordjylland;0;57.25148000000000;9.58396500000000
9493;"Saltum              ";Nordjylland;0;57.27172900000000;9.69769700000000
9500;"Hobro               ";Nordjylland;0;56.63798800000000;9.79097400000000
9510;"Arden               ";Nordjylland;0;56.76900100000000;9.85682100000000
9520;"Skørping            ";Nordjylland;0;56.83821900000000;9.89192800000000
9530;"Støvring            ";Nordjylland;0;56.88798400000000;9.83004100000000
9541;"Suldrup             ";Nordjylland;0;56.84956300000000;9.70038700000000
9550;"Mariager            ";Nordjylland;0;56.64994800000000;9.97774500000000
9560;"Hadsund             ";Nordjylland;0;56.72125900000000;10.11245900000000
9574;"Bælum               ";Nordjylland;0;56.83082900000000;10.11769400000000
9575;"Terndrup            ";Nordjylland;0;56.81342100000000;10.06062000000000
9599;"TERMINAL            ";Nordjylland;0;56.41546300000000;10.01807800000000
9600;"Års                 ";Nordjylland;0;56.80456800000000;9.51018500000000
9610;"Nørager             ";Nordjylland;0;56.70695200000000;9.63026100000000
9620;"Ålestrup            ";Nordjylland;0;56.69443900000000;9.49072800000000
9631;"Gedsted             ";Nordjylland;0;56.68982600000000;9.33566200000000
9632;"Møldrup             ";Nordjylland;0;56.61718100000000;9.49977800000000
9640;"Farsø               ";Nordjylland;0;56.77032900000000;9.33813900000000
9670;"Løgstør             ";Nordjylland;0;56.96347400000000;9.25704600000000
9681;"Ranum               ";Nordjylland;0;56.89681500000000;9.22773400000000
9690;"Fjerritslev         ";Nordjylland;0;57.08859100000000;9.26365500000000
9700;"Brønderslev         ";Nordjylland;0;57.27089200000000;9.94480000000000
9740;"Jerslev J           ";Nordjylland;0;57.29367800000000;10.12311700000000
9750;"Øster-Vrå           ";Nordjylland;0;57.34125100000000;10.23727300000000
9760;"Vrå                 ";Nordjylland;0;57.35300700000000;9.93967100000000
9800;"Hjørring            ";Nordjylland;0;57.45612800000000;9.99563300000000
9830;"Tårs                ";Nordjylland;0;57.38483400000000;10.11396100000000
9850;"Hirtshals           ";Nordjylland;0;57.58695000000000;9.96683800000000
9870;"Sindal              ";Nordjylland;0;57.47575600000000;10.19725700000000
9881;"Bindslev            ";Nordjylland;0;57.54169800000000;10.19928200000000
9899;"TERMINAL            ";Nordjylland;0;57.03712600000000;10.01658400000000
9900;"Frederikshavn       ";Nordjylland;0;57.44266900000000;10.52098000000000
9940;"Læsø                ";Øer;1;57.26914300000000;11.03383000000000
9970;"Strandby            ";Nordjylland;0;57.49403000000000;10.49469000000000
9981;"Jerup               ";Nordjylland;0;57.53311800000000;10.41839400000000
9982;"Ålbæk               ";Nordjylland;0;57.59401200000000;10.41280200000000
9990;"Skagen              ";Nordjylland;0;57.72495000000000;10.57918400000000
9999;"TERMINAL            ";Nordjylland;0;57.03712600000000;10.01658400000000
